hpwt,air,mpd,space,same_firm_constant,same_firm_hpwt,same_firm_air,same_firm_mpd,same_firm_space,rival_firm_constant,rival_firm_hpwt,rival_firm_air,rival_firm_mpd,rival_firm_space
0.4879083580823079,0,1.9827197802197805,1.2627,4,1.3538381963155541,0,9.435164835164835,4.3789,87,45.083756222924514,0,164.64028846153846,127.0597
0.4657661853749418,0,2.2019093406593404,1.1136,4,1.3759803690229204,0,9.215975274725276,4.5280000000000005,87,45.083756222924514,0,164.64028846153846,127.0597
0.45248868778280543,0,1.504285714285714,1.6458,4,1.9174750124087574,0,7.228804945054945,5.4942,87,44.55553907713081,0,167.32508241758242,125.5613
0.5289968652037618,0,1.8881456043956044,1.1502000000000001,4,1.840966834987801,0,6.844945054945055,5.9898,87,44.55553907713081,0,167.32508241758242,125.5613
0.4943244232881729,0,1.935989010989011,1.278,4,1.87563927690339,0,6.7971016483516475,5.862,87,44.55553907713081,0,167.32508241758242,125.5613
0.4676134395566332,0,1.7167994505494506,1.4592,4,1.9023502606349296,0,7.016291208791208,5.6808,87,44.55553907713081,0,167.32508241758242,125.5613
0.4265402843601896,0,1.687870879120879,1.6068,4,1.9434234158313732,0,7.04521978021978,5.5332,87,44.55553907713081,0,167.32508241758242,125.5613
0.7313675412119804,0,2.194120879120879,1.768,28,16.684312248045707,0,48.853681318681325,45.9777,63,29.509822988064688,0,125.01037087912088,84.9556
0.7190139237616981,0,2.0561538461538467,1.816,28,16.696665865495987,0,48.99164835164836,45.9297,63,29.509822988064688,0,125.01037087912088,84.9556
0.5640019617459539,0,1.7279258241758242,1.768,28,16.851677827511732,0,49.31987637362638,45.9777,63,29.509822988064688,0,125.01037087912088,84.9556
0.7283236994219653,0,1.978269230769231,1.7440000000000002,28,16.68735608983572,0,49.06953296703297,46.0017,63,29.509822988064688,0,125.01037087912088,84.9556
0.4508706467661691,0,1.7268131868131869,1.6224,28,16.964809142491518,0,49.32098901098902,46.1233,63,29.509822988064688,0,125.01037087912088,84.9556
0.7324840764331211,0,1.9181868131868132,1.8079999999999998,28,16.683195712824567,0,49.12961538461539,45.9377,63,29.509822988064688,0,125.01037087912088,84.9556
0.7293868921775898,0,1.9126236263736267,1.8079999999999998,28,16.686292897080097,0,49.135178571428575,45.9377,63,29.509822988064688,0,125.01037087912088,84.9556
0.7807486631016043,0,2.018324175824176,1.7760000000000002,28,16.634931126156083,0,49.02947802197802,45.9697,63,29.509822988064688,0,125.01037087912088,84.9556
0.7165109034267912,0,1.8925961538461542,1.832,28,16.699168885830897,0,49.15520604395605,45.9137,63,29.509822988064688,0,125.01037087912088,84.9556
0.3738783649052842,0,2.3320879120879123,1.092,0,0,0,0,0,91,46.55162441241709,0,173.72608516483518,131.6093
0.7752834991900024,0,1.6578296703296704,1.8,13,6.4289552988229275,0,21.991277472527475,20.3218,78,39.72126397930945,0,152.40906593406595,110.5795
0.6593143131143611,0,1.5287637362637367,1.8,13,6.544924484898569,0,22.120343406593406,20.3218,78,39.72126397930945,0,152.40906593406595,110.5795
0.7727797001153403,0,1.893708791208791,1.8,13,6.43145909789759,0,21.755398351648353,20.3218,78,39.72126397930945,0,152.40906593406595,110.5795
0.3885316184351554,0,1.4175000000000002,1.736,28,17.02714817082253,0,49.6303021978022,46.0097,63,29.509822988064688,0,125.01037087912088,84.9556
0.3885316184351554,0,1.4175000000000002,1.736,28,17.02714817082253,0,49.6303021978022,46.0097,63,29.509822988064688,0,125.01037087912088,84.9556
0.46864899806076277,0,1.6199999999999999,1.41,28,16.947030791196923,0,49.4278021978022,46.3357,63,29.509822988064688,0,125.01037087912088,84.9556
0.6311881188118812,0,1.4631181318681319,1.736,28,16.784491670445806,0,49.58468406593407,46.0097,63,29.509822988064688,0,125.01037087912088,84.9556
0.4517133956386293,0,1.6823076923076923,1.5352000000000001,28,16.963966393619057,0,49.36549450549451,46.2105,63,29.509822988064688,0,125.01037087912088,84.9556
0.8432229856339788,0,1.8725686813186813,1.2627,28,16.57245680362371,0,49.17523351648352,46.483000000000004,63,29.509822988064688,0,125.01037087912088,84.9556
0.38563829787234044,0,1.4063736263736264,1.736,28,17.030041491385347,0,49.64142857142858,46.0097,63,29.509822988064688,0,125.01037087912088,84.9556
0.702408256880734,0,1.604423076923077,1.5732,28,16.713271532376954,0,49.44337912087912,46.1725,63,29.509822988064688,0,125.01037087912088,84.9556
0.48723118279569894,0,1.8024725274725275,1.387,28,16.928448606461988,0,49.245329670329674,46.3587,63,29.509822988064688,0,125.01037087912088,84.9556
0.41938490214352286,0,2.2119230769230773,1.122,28,16.996294887114164,0,48.83587912087913,46.6237,63,29.509822988064688,0,125.01037087912088,84.9556
0.4510108864696734,0,1.5443406593406597,1.5862,13,6.753227911543257,0,22.104766483516485,20.5356,78,39.72126397930945,0,152.40906593406595,110.5795
0.4139072847682119,0,1.6544917582417582,1.4784,13,6.790331513244718,0,21.994615384615386,20.6434,78,39.72126397930945,0,152.40906593406595,110.5795
0.49504950495049505,0,2.3309752747252745,1.0168,13,6.709189293062435,0,21.31813186813187,21.105,78,39.72126397930945,0,152.40906593406595,110.5795
0.4468412942989214,0,1.6144368131868132,1.6146,13,6.757397503714008,0,22.03467032967033,20.5072,78,39.72126397930945,0,152.40906593406595,110.5795
0.4310344827586207,0,1.9493406593406595,1.379,13,6.7732043152543095,0,21.699766483516484,20.7428,78,39.72126397930945,0,152.40906593406595,110.5795
0.6790123456790124,0,1.5565796703296706,1.768,13,6.525226452333918,0,22.092527472527475,20.3538,78,39.72126397930945,0,152.40906593406595,110.5795
0.38615179760319573,0,1.3785576923076925,1.768,13,6.818087000409735,0,22.270549450549453,20.3538,78,39.72126397930945,0,152.40906593406595,110.5795
0.428481411468179,0,2.7971703296703305,0.9059999999999999,1,0.43935052531041074,0,2.470054945054945,0.992,90,46.057670840543786,0,170.79094780219782,130.8033
0.43935052531041074,0,2.470054945054945,0.992,1,0.428481411468179,0,2.7971703296703305,0.9059999999999999,90,46.057670840543786,0,170.79094780219782,130.8033
0.38095238095238093,0,1.4586675824175825,1.736,14,7.72667656954895,0,25.429326923076925,22.2497,77,38.81787382682104,0,149.17017857142858,108.7156
0.3768506056527591,0,1.4430906593406596,1.736,14,7.730778344848571,0,25.44490384615385,22.2497,77,38.81787382682104,0,149.17017857142858,108.7156
0.6028636021100227,0,1.4475412087912087,1.736,14,7.504765348391308,0,25.4404532967033,22.2497,77,38.81787382682104,0,149.17017857142858,108.7156
0.384172109104879,0,2.1307005494505495,1.3277,14,7.723456841396452,0,24.75729395604396,22.658,77,38.81787382682104,0,149.17017857142858,108.7156
0.4977686234122898,0,1.7323763736263738,1.4249999999999998,14,7.609860327089041,0,25.155618131868135,22.5607,77,38.81787382682104,0,149.17017857142858,108.7156
0.38481272447408926,0,2.2664423076923077,1.1409999999999998,14,7.722816226027241,0,24.6215521978022,22.8447,77,38.81787382682104,0,149.17017857142858,108.7156
0.8202323991797675,0,2.0505906593406595,1.677,14,7.287396551321563,0,24.837403846153848,22.308699999999998,77,38.81787382682104,0,149.17017857142858,108.7156
0.46429715017611267,0,1.711236263736264,1.5938999999999999,14,7.6433318003252175,0,25.176758241758243,22.3918,77,38.81787382682104,0,149.17017857142858,108.7156
0.37593984962406013,0,2.4389010989010993,1.0368000000000002,1,0.2777777777777778,0,2.7893818681318683,0.7896000000000001,90,46.27178514992054,0,170.82989010989013,130.8749
0.2777777777777778,0,2.7893818681318683,0.7896000000000001,1,0.37593984962406013,0,2.4389010989010993,1.0368000000000002,90,46.27178514992054,0,170.82989010989013,130.8749
0.24375,0,2.8361126373626377,0.8586000000000001,0,0,0,0,0,91,46.68175277732237,0,173.22206043956044,131.8427
0.7196372239747634,0,2.079519230769231,1.8,14,7.387991726526567,0,24.80847527472528,22.1857,77,38.81787382682104,0,149.17017857142858,108.7156
0.7295622626424145,0,1.9704807692307695,1.736,14,7.378066687858916,0,24.91751373626374,22.2497,77,38.81787382682104,0,149.17017857142858,108.7156
0.4097222222222222,0,1.8581043956043957,1.295,3,1.546395229704761,0,5.001304945054946,3.7729999999999997,88,44.96938532539539,0,169.19876373626374,127.6333
0.39851401553529214,0,1.8202747252747253,1.295,3,1.557603436391691,0,5.039134615384616,3.7729999999999997,88,44.96938532539539,0,169.19876373626374,127.6333
0.5252592840414855,0,1.530989010989011,1.295,3,1.4308581678854977,0,5.32842032967033,3.7729999999999997,88,44.96938532539539,0,169.19876373626374,127.6333
0.6226219301279834,0,1.650041208791209,1.1829999999999998,3,1.3334955217989999,0,5.209368131868132,3.885,88,44.96938532539539,0,169.19876373626374,127.6333
0.3828483920367534,0,2.127362637362638,1.3418999999999999,14,7.724780558464577,0,24.76063186813187,22.6438,77,38.81787382682104,0,149.17017857142858,108.7156
0.720504353047133,0,1.6578296703296704,1.4972,14,7.387124597454197,0,25.23016483516484,22.4885,77,38.81787382682104,0,149.17017857142858,108.7156
0.5982512655315233,0,1.6300137362637366,1.8,14,7.509377684969807,0,25.257980769230773,22.1857,77,38.81787382682104,0,149.17017857142858,108.7156
0.44919454770755884,0,1.6489285714285715,1.6380000000000001,14,7.658434402793771,0,25.239065934065938,22.3477,77,38.81787382682104,0,149.17017857142858,108.7156
0.5956813104988831,0,1.5332142857142856,1.8,14,7.511947640002448,0,25.354780219780224,22.1857,77,38.81787382682104,0,149.17017857142858,108.7156
0.4367245657568238,0,2.5423763736263743,1.0106,0,0,0,0,0,91,46.48877821156555,0,173.5157967032967,131.6907
0.7163644504141483,0,1.8625549450549452,1.7933000000000001,28,16.69931533884354,0,49.18524725274725,45.9524,63,29.509822988064688,0,125.01037087912088,84.9556
0.44587945879458796,0,1.8647802197802201,1.6016000000000001,28,16.969800330463098,0,49.18302197802198,46.1441,63,29.509822988064688,0,125.01037087912088,84.9556
0.5783132530120482,0,1.730151098901099,1.768,28,16.83736653624564,0,49.3176510989011,45.9777,63,29.509822988064688,0,125.01037087912088,84.9556
0.7739938080495355,0,1.9204120879120883,1.7600000000000002,28,16.641685981208152,0,49.127390109890115,45.9857,63,29.509822988064688,0,125.01037087912088,84.9556
0.3335318642048839,0,2.6124725274725273,1.0530000000000002,0,0,0,0,0,91,46.59197091311749,0,173.44570054945055,131.6483
0.3643564356435644,0,2.0873076923076925,1.1682000000000001,0,0,0,0,0,91,46.56114634167881,0,173.9708653846154,131.5331
0.41528239202657813,0,1.6678434065934067,1.4025,13,6.788956405986352,0,21.981263736263738,20.7193,78,39.72126397930945,0,152.40906593406595,110.5795
0.3913630229419703,0,1.4175000000000002,1.7280000000000002,13,6.812875775070959,0,22.231607142857143,20.3938,78,39.72126397930945,0,152.40906593406595,110.5795
0.4462911665127731,0,1.6021978021978023,1.6195,13,6.757947631500157,0,22.046909340659344,20.5023,78,39.72126397930945,0,152.40906593406595,110.5795
0.4409171075837743,0,1.8525412087912088,1.3607999999999998,13,6.763321690429156,0,21.796565934065935,20.761,78,39.72126397930945,0,152.40906593406595,110.5795
0.6344950848972296,0,1.9526785714285715,1.0495999999999999,1,0.4308160162189559,0,2.280906593406593,1.0205000000000002,90,45.86019167620619,0,171.82458791208794,130.6312
0.4308160162189559,0,2.280906593406593,1.0205000000000002,1,0.6344950848972296,0,1.9526785714285715,1.0495999999999999,90,45.86019167620619,0,171.82458791208794,130.6312
0.6646095418941371,0,1.5343269230769232,1.8,28,16.75107024736355,0,49.51347527472528,45.9457,63,29.509822988064688,0,125.01037087912088,84.9556
0.613195977434388,0,1.4697939560439561,1.768,28,16.8024838118233,0,49.57800824175825,45.9777,63,29.509822988064688,0,125.01037087912088,84.9556
0.4582806573957016,0,1.604423076923077,1.4207999999999998,28,16.957399131861987,0,49.44337912087912,46.3249,63,29.509822988064688,0,125.01037087912088,84.9556
0.7765984985762361,0,1.733489010989011,1.6401,28,16.63908129068145,0,49.31431318681319,46.1056,63,29.509822988064688,0,125.01037087912088,84.9556
0.44905543511923196,0,1.6578296703296704,1.5938999999999999,28,16.966624354138457,0,49.38997252747253,46.1518,63,29.509822988064688,0,125.01037087912088,84.9556
0.62018102581294,0,1.7468406593406594,1.4235,28,16.795498763444748,0,49.30096153846154,46.3222,63,29.509822988064688,0,125.01037087912088,84.9556
0.29365495542737285,0,2.5535027472527476,1.002,0,0,0,0,0,91,46.631847821895,0,173.50467032967035,131.6993
0.34939759036144574,0,2.1229120879120877,1.1352,0,0,0,0,0,91,46.57610518696093,0,173.935260989011,131.5661
0.42731277533039647,0,2.335425824175824,1.0332,4,1.8032145446910535,0,9.045741758241759,4.3237,87,44.69497545730093,0,164.6770054945055,127.34440000000001
0.45012787723785164,0,2.5846565934065935,0.948,4,1.7803994427835983,0,8.796510989010988,4.4089,87,44.69497545730093,0,164.6770054945055,127.34440000000001
0.4976958525345623,0,2.3888324175824174,1.0353999999999999,4,1.7328314674868877,0,8.992335164835165,4.3215,87,44.69497545730093,0,164.6770054945055,127.34440000000001
0.4675324675324676,0,2.2987087912087913,1.1008,4,1.7629948524889825,0,9.08245879120879,4.2561,87,44.69497545730093,0,164.6770054945055,127.34440000000001
0.387858347386172,0,1.773543956043956,1.2395,4,1.8426689726352778,0,9.607623626373627,4.1174,87,44.69497545730093,0,164.6770054945055,127.34440000000001
0.3761147731678945,0,2.182994505494506,1.2627,1,0.44133099824868655,0,2.082857142857143,1.2648000000000001,90,46.10805700590579,0,171.79232142857143,130.1738
0.44133099824868655,0,2.082857142857143,1.2648000000000001,1,0.3761147731678945,0,2.182994505494506,1.2627,90,46.10805700590579,0,171.79232142857143,130.1738
0.3282937365010799,0,2.0606043956043956,1.1946,4,1.5134528178967823,0,9.35728021978022,4.447,87,45.083756222924514,0,164.64028846153846,127.0597
0.3191489361702127,0,2.692582417582418,0.9699,4,1.5225976182276493,0,8.725302197802199,4.6716999999999995,87,45.083756222924514,0,164.64028846153846,127.0597
0.24062933826931976,0,2.4800686813186816,1.1008,4,1.6011172161285423,0,8.937815934065934,4.5408,87,45.083756222924514,0,164.64028846153846,127.0597
0.4191895668374476,0,2.312315789473684,1.1136,3,0.8880720109406124,0,7.444105263157896,3.2653,85,34.920690629058356,4,158.54589473684211,125.3789
0.42408821034775235,0,1.660421052631579,1.6536000000000002,4,1.4356344540922765,0,8.510526315789473,5.4942,84,34.36822954239639,4,158.13136842105263,122.61
0.4009623095429029,0,2.2532631578947373,1.1502000000000001,4,1.458760354897126,0,7.917684210526316,5.9976,84,34.36822954239639,4,158.13136842105263,122.61
0.3716090672612412,0,2.1617894736842107,1.278,4,1.4881135971787876,0,8.009157894736843,5.869800000000001,84,34.36822954239639,4,158.13136842105263,122.61
0.34770514603616137,0,1.9649473684210526,1.4592,4,1.5120175184038676,0,8.206,5.6886,84,34.36822954239639,4,158.13136842105263,122.61
0.315357931251971,0,2.1305263157894734,1.6068,4,1.544364733188058,0,8.04042105263158,5.541,84,34.36822954239639,4,158.13136842105263,122.61
0.5282555282555282,0,2.036736842105263,1.0726,0,0,0,0,0,88,35.69969667858089,4,166.26557894736843,128.6852
0.5106672719019519,0,1.420736842105263,1.768,27,11.272747085642441,0,43.31452631578948,44.5238,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.49833887043189373,0,1.3269473684210527,1.816,27,11.285075487112499,0,43.40831578947368,44.4758,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.35705784337062607,0,1.5110526315789476,1.768,27,11.426356514173767,0,43.224210526315794,44.5238,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.5756389592447617,0,1.3605263157894738,1.7440000000000002,27,11.207775398299631,0,43.374736842105264,44.5478,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.6629448709002093,0,1.8815789473684212,1.2765,0,0,0,0,0,88,35.56500733593621,4,166.42073684210527,128.4813
0.46828437633035336,0,1.2725263157894737,1.816,27,11.31512998121404,0,43.462736842105265,44.4758,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.4619907601847964,0,1.252842105263158,1.816,27,11.321423597359598,0,43.48242105263158,44.4758,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.5019222554463905,0,1.1949473684210528,1.784,27,11.281492102098003,0,43.54031578947369,44.5078,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.4528612597776864,0,1.252842105263158,1.8399999999999999,27,11.330553097766707,0,43.48242105263158,44.4518,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.3038897893030794,0,2.1687368421052633,1.092,0,0,0,0,0,88,35.92406241753334,4,166.13357894736842,128.6658
0.463980463980464,0,1.440421052631579,1.8,12,4.687401753164279,1,21.069052631578945,18.8287,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.5190311418685121,0,1.3836842105263156,1.8,12,4.632351075276231,1,21.12578947368421,18.8287,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.28541774779449924,0,1.5828421052631578,1.7600000000000002,27,11.497996609749894,0,43.15242105263158,44.531800000000004,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.2851957479906663,0,1.8317894736842106,1.7600000000000002,27,11.498218609553726,0,42.903473684210525,44.531800000000004,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.35245113745594364,0,1.8028421052631578,1.41,27,11.430963220088449,0,42.93242105263158,44.8818,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.407088122605364,0,1.3697894736842107,1.7600000000000002,27,11.376326234939029,0,43.36547368421053,44.531800000000004,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.3433208489388265,0,1.8943157894736842,1.5352000000000001,27,11.440093508605568,0,42.840947368421055,44.7566,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.6220839813374806,0,1.739157894736842,1.2627,27,11.161330376206912,0,42.996105263157894,45.0291,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.280040733197556,0,1.5538947368421054,1.7600000000000002,27,11.503373624346837,0,43.18136842105263,44.531800000000004,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.4706217912150599,0,1.8503157894736844,1.5732,27,11.312792566329334,0,42.88494736842105,44.7186,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.3688799463447351,0,2.014736842105263,1.387,27,11.414534411199659,0,42.72052631578948,44.9048,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.37071362372567196,0,2.393368421052632,1.122,27,11.41270073381872,0,42.34189473684211,45.1698,61,24.444537849292026,4,123.56705263157895,83.46600000000001
0.3583061889250815,0,1.8063157894736843,1.4784,12,4.793076028219661,1,20.70315789473684,19.1503,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.40154813739719397,0,2.4153684210526314,1.0168,12,4.749834079747549,1,20.094105263157893,19.6119,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.3283582089552239,0,1.738,1.6146,12,4.8230240081895195,1,20.771473684210527,19.0141,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.3502626970227671,0,2.165263157894737,1.379,12,4.8011195201219765,1,20.344210526315788,19.2497,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.4396984924623116,0,1.4334736842105262,1.784,12,4.711683724682432,1,21.076,18.8447,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.39113428943937417,0,1.509894736842105,1.7600000000000002,12,4.760247927705369,1,20.99957894736842,18.8687,76,31.076569989691677,3,145.79284210526316,109.12910000000001
0.428481411468179,0,2.910947368421053,0.9059999999999999,1,0.45075943165115145,0,2.6006315789473686,0.992,87,35.348711363717086,4,162.79073684210528,127.8598
